age,attrition,business-travel,department,distance-from-home,education,education-field,employee-number,environment-satisfaction,gender,job-involvement,job-level,job-role,job-satisfaction,marial-status,monthly-income,number-of-companies-worked-at,over-time,last-salary-increase-percentage,performance-rating,relationship-satisfaction,stock-option-level,total-working-years,work-life-balance,years-at-company,years-in-current-role,years-since-last-promotion,years-with-current-manager
32.0,Yes,Travel_Rarely,Sales,1.0,2.0,Life Sciences,1734.0,1.0,Male,1.0,2.0,Sales Executive,2.0,Single,6735.0,6.0,No,15.0,3.0,2.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0
23.0,No,Travel_Rarely,Research & Development,4.0,1.0,Medical,1735.0,3.0,Female,3.0,1.0,Laboratory Technician,2.0,Single,3295.0,1.0,No,13.0,3.0,3.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0
31.0,No,Travel_Frequently,Research & Development,24.0,1.0,Technical Degree,1736.0,4.0,Female,3.0,2.0,Manufacturing Director,4.0,Single,5238.0,2.0,No,20.0,4.0,4.0,0.0,9.0,2.0,5.0,4.0,1.0,4.0
39.0,No,Non-Travel,Research & Development,1.0,3.0,Life Sciences,1737.0,4.0,Male,3.0,2.0,Laboratory Technician,4.0,Married,6472.0,1.0,Yes,15.0,3.0,4.0,1.0,9.0,3.0,9.0,8.0,5.0,8.0
32.0,No,Travel_Rarely,Sales,19.0,3.0,Life Sciences,1739.0,4.0,Male,1.0,3.0,Sales Executive,3.0,Married,9610.0,3.0,No,13.0,3.0,3.0,1.0,10.0,1.0,4.0,3.0,0.0,2.0
40.0,No,Travel_Rarely,Sales,7.0,4.0,Medical,1740.0,2.0,Male,3.0,5.0,Manager,2.0,Single,19833.0,1.0,No,14.0,3.0,2.0,0.0,21.0,2.0,21.0,8.0,12.0,8.0
45.0,No,Travel_Rarely,Human Resources,4.0,3.0,Life Sciences,1744.0,3.0,Female,1.0,3.0,Human Resources,3.0,Married,9756.0,4.0,No,21.0,4.0,3.0,2.0,9.0,4.0,5.0,0.0,0.0,3.0
30.0,No,Travel_Frequently,Research & Development,2.0,4.0,Technical Degree,1745.0,4.0,Female,2.0,1.0,Research Scientist,1.0,Single,4968.0,0.0,No,16.0,3.0,4.0,0.0,10.0,3.0,9.0,7.0,0.0,7.0
24.0,No,Travel_Frequently,Human Resources,10.0,3.0,Medical,1746.0,1.0,Male,3.0,1.0,Human Resources,4.0,Married,2145.0,0.0,No,14.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0
30.0,Yes,Travel_Frequently,Human Resources,8.0,3.0,Human Resources,1747.0,3.0,Female,2.0,1.0,Human Resources,4.0,Divorced,2180.0,6.0,No,11.0,3.0,3.0,1.0,6.0,2.0,4.0,2.0,1.0,2.0
31.0,No,Travel_Rarely,Sales,5.0,3.0,Technical Degree,1749.0,1.0,Male,3.0,2.0,Sales Executive,3.0,Married,8346.0,1.0,No,19.0,3.0,3.0,1.0,6.0,3.0,5.0,2.0,0.0,2.0
27.0,No,Travel_Rarely,Research & Development,8.0,3.0,Medical,1751.0,3.0,Female,3.0,1.0,Research Scientist,4.0,Single,3445.0,1.0,No,11.0,3.0,3.0,0.0,6.0,2.0,6.0,2.0,1.0,4.0
29.0,Yes,Travel_Rarely,Sales,9.0,3.0,Marketing,1752.0,2.0,Female,1.0,1.0,Sales Representative,2.0,Single,2760.0,1.0,No,13.0,3.0,3.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0
29.0,,Travel_Frequently,Research & Development,1.0,3.0,Life Sciences,1753.0,4.0,Male,4.0,2.0,Healthcare Representative,,Single,6294.0,8.0,Yes,12.0,3.0,4.0,0.0,10.0,4.0,3.0,2.0,0.0,2.0
30.0,No,Travel_Rarely,Sales,15.0,2.0,Marketing,1754.0,3.0,Male,2.0,3.0,Sales Executive,1.0,Divorced,7140.0,2.0,No,11.0,3.0,1.0,1.0,12.0,3.0,7.0,7.0,1.0,7.0
34.0,No,Travel_Rarely,Research & Development,2.0,4.0,Medical,1755.0,4.0,Male,4.0,1.0,Research Scientist,4.0,Married,2932.0,0.0,Yes,14.0,3.0,1.0,3.0,6.0,3.0,,0.0,1.0,2.0
33.0,No,Non-Travel,Sales,2.0,3.0,Marketing,1756.0,4.0,Female,3.0,2.0,Sales Executive,2.0,Single,5147.0,8.0,No,15.0,3.0,4.0,0.0,13.0,2.0,11.0,7.0,1.0,7.0
49.0,No,Travel_Rarely,Sales,11.0,4.0,Marketing,1757.0,4.0,Female,3.0,2.0,Sales Executive,4.0,Single,4507.0,3.0,No,12.0,3.0,3.0,0.0,8.0,4.0,5.0,1.0,0.0,4.0
33.0,Yes,Travel_Rarely,Sales,16.0,3.0,Life Sciences,1758.0,1.0,Female,3.0,3.0,Sales Executive,1.0,Single,8564.0,2.0,Yes,20.0,4.0,3.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0
38.0,No,Travel_Frequently,Research & Development,2.0,2.0,Medical,1760.0,3.0,Female,2.0,1.0,Laboratory Technician,2.0,Married,2468.0,4.0,No,14.0,3.0,2.0,1.0,9.0,2.0,6.0,1.0,0.0,5.0
31.0,Yes,Travel_Rarely,Sales,16.0,4.0,Marketing,1761.0,1.0,Male,3.0,3.0,Sales Executive,3.0,Married,8161.0,2.0,No,13.0,3.0,1.0,3.0,10.0,3.0,1.0,0.0,0.0,0.0
29.0,No,Travel_Rarely,Research & Development,4.0,3.0,Technical Degree,1762.0,4.0,Female,2.0,1.0,Research Scientist,1.0,Divorced,2109.0,1.0,No,13.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
30.0,No,Travel_Rarely,Research & Development,16.0,3.0,Life Sciences,1763.0,3.0,Male,4.0,2.0,Healthcare Representative,3.0,Married,5294.0,3.0,No,16.0,3.0,3.0,1.0,10.0,3.0,7.0,0.0,1.0,7.0
32.0,No,Non-Travel,Research & Development,5.0,4.0,Technical Degree,1764.0,2.0,Male,3.0,1.0,Research Scientist,2.0,Single,2718.0,2.0,No,14.0,3.0,2.0,0.0,12.0,3.0,7.0,7.0,0.0,7.0
38.0,No,Travel_Rarely,Research & Development,18.0,3.0,Medical,1766.0,2.0,Male,1.0,2.0,Healthcare Representative,4.0,Married,5811.0,3.0,,16.0,3.0,3.0,1.0,15.0,3.0,1.0,0.0,1.0,0.0
43.0,,Travel_Frequently,Research & Development,17.0,3.0,Technical Degree,1767.0,3.0,Male,2.0,1.0,Research Scientist,3.0,Married,2437.0,9.0,Yes,16.0,3.0,4.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0
42.0,No,Travel_Rarely,Research & Development,12.0,3.0,Medical,1768.0,2.0,Male,3.0,1.0,Laboratory Technician,2.0,Divorced,2766.0,8.0,No,22.0,4.0,2.0,3.0,7.0,2.0,5.0,3.0,0.0,4.0
55.0,No,Travel_Rarely,Research & Development,2.0,3.0,Medical,1770.0,3.0,Male,2.0,5.0,Research Director,1.0,Married,19038.0,8.0,No,12.0,3.0,2.0,3.0,34.0,3.0,1.0,0.0,0.0,0.0
33.0,No,Non-Travel,Research & Development,4.0,3.0,Technical Degree,1771.0,4.0,Male,3.0,2.0,Research Scientist,2.0,Divorced,3055.0,5.0,No,15.0,3.0,4.0,2.0,11.0,2.0,9.0,8.0,1.0,7.0
41.0,No,Travel_Rarely,Research & Development,9.0,4.0,Life Sciences,1772.0,3.0,Male,3.0,1.0,Laboratory Technician,1.0,Divorced,2289.0,1.0,No,20.0,4.0,2.0,2.0,5.0,3.0,5.0,3.0,0.0,4.0
34.0,No,Non-Travel,,10.0,3.0,Life Sciences,1774.0,4.0,Male,3.0,2.0,Sales Executive,3.0,Divorced,4001.0,1.0,Yes,14.0,3.0,3.0,1.0,15.0,3.0,15.0,14.0,0.0,7.0
53.0,No,Non-Travel,Research & Development,1.0,4.0,Medical,1775.0,1.0,Female,2.0,4.0,Manufacturing Director,3.0,Married,12965.0,4.0,Yes,20.0,4.0,4.0,3.0,27.0,2.0,3.0,2.0,0.0,2.0
43.0,No,Travel_Rarely,Human Resources,2.0,3.0,Life Sciences,1778.0,2.0,Male,3.0,1.0,Human Resources,4.0,Single,3539.0,0.0,No,13.0,3.0,2.0,0.0,10.0,3.0,9.0,7.0,1.0,8.0
34.0,No,Travel_Rarely,Sales,3.0,2.0,Life Sciences,1779.0,4.0,Female,1.0,2.0,Sales Executive,4.0,Single,6029.0,5.0,No,12.0,3.0,1.0,0.0,6.0,3.0,2.0,2.0,2.0,2.0
21.0,Yes,Travel_Rarely,Sales,7.0,1.0,Marketing,1780.0,2.0,Male,3.0,1.0,Sales Representative,2.0,Single,2679.0,1.0,No,13.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0
38.0,No,Travel_Rarely,Research & Development,6.0,2.0,Other,1782.0,4.0,Female,2.0,1.0,Laboratory Technician,3.0,Married,3702.0,1.0,No,11.0,3.0,2.0,1.0,5.0,3.0,5.0,4.0,0.0,4.0
22.0,Yes,Travel_Rarely,Research & Development,8.0,1.0,Medical,1783.0,3.0,Female,3.0,1.0,Laboratory Technician,1.0,Married,2398.0,1.0,Yes,17.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
31.0,No,Travel_Rarely,Sales,29.0,4.0,Marketing,1784.0,1.0,Female,2.0,2.0,Sales Executive,4.0,,5468.0,1.0,No,14.0,3.0,1.0,2.0,13.0,3.0,12.0,7.0,5.0,7.0
51.0,No,Travel_Rarely,Research & Development,3.0,3.0,Technical Degree,1786.0,1.0,Female,3.0,3.0,Manager,3.0,Married,13116.0,2.0,No,11.0,3.0,4.0,0.0,15.0,3.0,2.0,2.0,2.0,2.0
37.0,No,Travel_Rarely,Sales,9.0,2.0,Marketing,1787.0,2.0,Male,2.0,2.0,Sales Executive,2.0,Married,4189.0,1.0,No,14.0,3.0,1.0,2.0,5.0,3.0,5.0,2.0,0.0,3.0
46.0,No,Travel_Rarely,Research & Development,2.0,4.0,Medical,1789.0,3.0,Male,3.0,5.0,Research Director,4.0,Divorced,19328.0,7.0,Yes,17.0,3.0,3.0,1.0,24.0,3.0,2.0,1.0,2.0,2.0
36.0,No,Travel_Rarely,Research & Development,10.0,3.0,Life Sciences,1790.0,4.0,Male,3.0,3.0,Healthcare Representative,1.0,Married,8321.0,7.0,Yes,13.0,3.0,4.0,1.0,15.0,3.0,12.0,8.0,5.0,7.0
44.0,Yes,Travel_Frequently,Research & Development,1.0,2.0,Medical,1792.0,3.0,Male,3.0,1.0,Research Scientist,2.0,Divorced,2342.0,1.0,Yes,12.0,3.0,3.0,3.0,6.0,2.0,5.0,3.0,2.0,3.0
37.0,No,Travel_Rarely,Human Resources,8.0,2.0,Other,1794.0,3.0,Male,3.0,2.0,Human Resources,2.0,Divorced,4071.0,2.0,No,13.0,3.0,3.0,0.0,19.0,2.0,10.0,0.0,4.0,7.0
35.0,Yes,Travel_Rarely,Sales,27.0,3.0,Life Sciences,1797.0,3.0,Male,3.0,2.0,Sales Executive,4.0,Single,5813.0,1.0,Yes,18.0,3.0,4.0,0.0,10.0,3.0,10.0,7.0,7.0,7.0
33.0,No,Travel_Rarely,Research & Development,8.0,4.0,Life Sciences,1798.0,4.0,Male,4.0,1.0,Research Scientist,1.0,Married,3143.0,6.0,No,19.0,3.0,2.0,1.0,14.0,3.0,10.0,8.0,7.0,6.0
28.0,No,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1799.0,3.0,Male,3.0,1.0,Research Scientist,4.0,Married,2044.0,1.0,No,11.0,3.0,3.0,1.0,5.0,4.0,5.0,3.0,0.0,3.0
39.0,No,Travel_Rarely,Research & Development,10.0,1.0,Medical,1800.0,3.0,Male,3.0,3.0,Research Director,3.0,Single,13464.0,7.0,No,21.0,4.0,3.0,0.0,9.0,3.0,4.0,3.0,2.0,2.0
46.0,No,Non-Travel,Sales,26.0,2.0,Life Sciences,1801.0,2.0,Male,2.0,2.0,Sales Executive,2.0,Single,7991.0,,No,15.0,3.0,3.0,0.0,6.0,3.0,2.0,2.0,2.0,2.0
40.0,No,Travel_Rarely,Research & Development,2.0,2.0,Life Sciences,1802.0,3.0,Female,3.0,1.0,Laboratory Technician,1.0,Married,3377.0,4.0,No,17.0,3.0,4.0,1.0,7.0,2.0,4.0,3.0,0.0,2.0
42.0,No,Travel_Rarely,Research & Development,13.0,3.0,Medical,1803.0,2.0,Male,4.0,2.0,Healthcare Representative,1.0,Married,5538.0,5.0,No,18.0,3.0,3.0,2.0,10.0,2.0,0.0,,0.0,0.0
35.0,No,Non-Travel,Research & Development,2.0,2.0,Medical,1804.0,2.0,Male,3.0,2.0,Manufacturing Director,4.0,Divorced,5762.0,2.0,No,14.0,3.0,3.0,1.0,15.0,3.0,7.0,7.0,1.0,7.0
38.0,No,Non-Travel,Human Resources,2.0,3.0,Human Resources,1805.0,1.0,,3.0,1.0,Human Resources,2.0,Divorced,2592.0,5.0,No,13.0,3.0,4.0,3.0,13.0,3.0,11.0,10.0,3.0,8.0
34.0,Yes,Travel_Frequently,Research & Development,9.0,4.0,Life Sciences,1807.0,4.0,Male,3.0,2.0,Laboratory Technician,1.0,Married,5346.0,4.0,No,17.0,3.0,3.0,1.0,,2.0,7.0,1.0,0.0,7.0
37.0,Yes,Travel_Rarely,Research & Development,10.0,4.0,Medical,1809.0,4.0,Male,3.0,2.0,Manufacturing Director,1.0,Single,4213.0,1.0,No,15.0,3.0,2.0,0.0,10.0,1.0,10.0,3.0,0.0,8.0
39.0,No,Travel_Frequently,Sales,20.0,3.0,Life Sciences,1812.0,3.0,Male,3.0,2.0,Sales Executive,4.0,Divorced,4127.0,2.0,No,18.0,3.0,4.0,1.0,7.0,3.0,2.0,1.0,2.0,2.0
43.0,No,Non-Travel,Research & Development,9.0,3.0,Life Sciences,1813.0,1.0,Male,3.0,1.0,Research Scientist,3.0,Single,2438.0,4.0,,13.0,3.0,3.0,0.0,7.0,2.0,3.0,2.0,1.0,2.0
41.0,No,Travel_Rarely,Research & Development,5.0,3.0,Life Sciences,1814.0,2.0,Male,4.0,2.0,Healthcare Representative,2.0,Single,6870.0,3.0,No,12.0,3.0,1.0,0.0,11.0,1.0,3.0,2.0,1.0,2.0
41.0,No,Travel_Rarely,Sales,4.0,1.0,Marketing,1815.0,3.0,Female,3.0,3.0,Sales Executive,3.0,Divorced,10447.0,0.0,Yes,13.0,3.0,4.0,1.0,23.0,4.0,22.0,14.0,13.0,5.0
30.0,No,Travel_Rarely,Research & Development,10.0,3.0,Medical,1816.0,1.0,Female,3.0,3.0,Manufacturing Director,3.0,Single,9667.0,9.0,No,14.0,3.0,2.0,,9.0,3.0,7.0,7.0,0.0,2.0
26.0,Yes,Travel_Rarely,Human Resources,20.0,2.0,Medical,1818.0,4.0,Female,3.0,1.0,Human Resources,2.0,Married,2148.0,0.0,Yes,11.0,3.0,3.0,0.0,6.0,3.0,5.0,1.0,1.0,4.0
46.0,Yes,Travel_Rarely,Research & Development,21.0,2.0,Medical,1821.0,4.0,,3.0,2.0,Healthcare Representative,2.0,Married,8926.0,4.0,No,22.0,4.0,4.0,1.0,13.0,4.0,9.0,7.0,3.0,7.0
40.0,No,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1822.0,3.0,Female,3.0,2.0,Healthcare Representative,4.0,Divorced,6513.0,4.0,No,17.0,3.0,4.0,1.0,12.0,3.0,5.0,3.0,0.0,3.0
34.0,No,Travel_Rarely,Sales,8.0,2.0,Technical Degree,1823.0,2.0,Male,4.0,2.0,Sales Executive,3.0,Married,6799.0,1.0,No,21.0,4.0,3.0,2.0,10.0,3.0,10.0,8.0,4.0,8.0
58.0,No,Non-Travel,Sales,2.0,3.0,Medical,1824.0,2.0,Male,3.0,4.0,Manager,2.0,Divorced,16291.0,4.0,No,22.0,4.0,4.0,1.0,37.0,2.0,16.0,9.0,14.0,14.0
35.0,No,Travel_Rarely,Research & Development,23.0,4.0,Medical,1826.0,2.0,Male,1.0,1.0,Laboratory Technician,3.0,Married,2705.0,0.0,No,16.0,3.0,2.0,1.0,6.0,4.0,5.0,4.0,0.0,3.0
47.0,No,Travel_Rarely,Research & Development,4.0,3.0,Life Sciences,1827.0,3.0,Female,2.0,3.0,Manufacturing Director,2.0,Divorced,10333.0,8.0,Yes,12.0,3.0,3.0,1.0,28.0,3.0,22.0,11.0,14.0,10.0
40.0,No,Travel_Rarely,Research & Development,12.0,3.0,Life Sciences,1829.0,2.0,Female,3.0,2.0,Healthcare Representative,1.0,Divorced,4448.0,2.0,No,12.0,3.0,2.0,1.0,15.0,3.0,7.0,4.0,7.0,7.0
54.0,No,Travel_Rarely,Research & Development,7.0,4.0,Medical,1830.0,4.0,Female,3.0,2.0,Research Scientist,4.0,Married,6854.0,4.0,No,15.0,3.0,2.0,1.0,,2.0,7.0,1.0,1.0,7.0
31.0,No,Travel_Frequently,Sales,7.0,4.0,Marketing,1833.0,,Female,3.0,3.0,Sales Executive,1.0,Married,9637.0,2.0,No,14.0,3.0,4.0,2.0,9.0,3.0,3.0,2.0,2.0,2.0
28.0,No,Travel_Rarely,Research & Development,1.0,3.0,Medical,1834.0,3.0,Female,3.0,1.0,Research Scientist,1.0,Married,3591.0,1.0,No,25.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0
38.0,No,Travel_Rarely,Sales,2.0,4.0,Marketing,1835.0,2.0,Female,1.0,2.0,Sales Representative,4.0,Married,5405.0,2.0,Yes,20.0,4.0,1.0,2.0,20.0,2.0,4.0,2.0,0.0,3.0
26.0,No,Travel_Rarely,Sales,10.0,3.0,Medical,1836.0,3.0,Male,3.0,2.0,Sales Executive,4.0,Single,,1.0,,13.0,3.0,1.0,0.0,5.0,3.0,5.0,3.0,1.0,2.0
58.0,No,Travel_Frequently,Research & Development,15.0,4.0,Life Sciences,1837.0,1.0,Male,3.0,4.0,Research Director,3.0,Married,15787.0,2.0,Yes,14.0,3.0,2.0,0.0,23.0,3.0,2.0,2.0,2.0,2.0
18.0,No,Non-Travel,Research & Development,14.0,3.0,Medical,1839.0,2.0,Female,3.0,1.0,Research Scientist,3.0,Single,1514.0,1.0,No,16.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31.0,Yes,Travel_Rarely,Human Resources,18.0,5.0,Human Resources,1842.0,4.0,Male,4.0,1.0,Human Resources,1.0,Married,2956.0,0.0,No,17.0,3.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0
29.0,Yes,Travel_Rarely,Human Resources,13.0,3.0,Human Resources,1844.0,1.0,Male,2.0,1.0,Human Resources,1.0,Divorced,2335.0,4.0,Yes,15.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,0.0
45.0,No,Non-Travel,Sales,2.0,4.0,Life Sciences,1845.0,3.0,Female,3.0,2.0,Sales Executive,3.0,Married,5154.0,4.0,No,22.0,4.0,2.0,2.0,10.0,4.0,8.0,7.0,5.0,7.0
36.0,No,Travel_Rarely,Research & Development,2.0,4.0,Other,1847.0,4.0,Female,3.0,2.0,Research Scientist,2.0,Married,6962.0,4.0,Yes,22.0,4.0,4.0,1.0,15.0,3.0,1.0,0.0,0.0,0.0
43.0,No,Travel_Frequently,Sales,2.0,4.0,Life Sciences,1849.0,1.0,Male,3.0,2.0,Sales Executive,4.0,Married,5675.0,1.0,No,20.0,4.0,3.0,1.0,7.0,3.0,7.0,7.0,7.0,7.0
27.0,No,Travel_Frequently,Research & Development,5.0,2.0,Life Sciences,1850.0,4.0,Female,3.0,1.0,Laboratory Technician,4.0,Single,2379.0,0.0,Yes,14.0,3.0,3.0,0.0,6.0,2.0,5.0,4.0,0.0,2.0
29.0,No,Travel_Frequently,Research & Development,20.0,1.0,Medical,1852.0,4.0,Male,3.0,1.0,Laboratory Technician,4.0,Married,3812.0,1.0,No,13.0,3.0,2.0,0.0,11.0,4.0,11.0,8.0,3.0,10.0
32.0,No,Travel_Frequently,Sales,10.0,4.0,Marketing,1853.0,4.0,Male,3.0,2.0,Sales Executive,4.0,Single,4648.0,8.0,No,13.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
42.0,No,Non-Travel,Research & Development,10.0,4.0,Technical Degree,1854.0,3.0,Male,3.0,1.0,Research Scientist,3.0,Married,2936.0,3.0,No,22.0,4.0,2.0,2.0,10.0,2.0,6.0,3.0,3.0,3.0
47.0,No,Travel_Rarely,Research & Development,9.0,4.0,Life Sciences,1856.0,2.0,Female,3.0,1.0,Laboratory Technician,3.0,Single,2105.0,4.0,No,12.0,3.0,3.0,0.0,7.0,3.0,2.0,2.0,2.0,0.0
46.0,No,Travel_Rarely,Research & Development,2.0,2.0,Life Sciences,1857.0,4.0,Male,3.0,3.0,Manufacturing Director,4.0,Divorced,8578.0,3.0,No,14.0,3.0,3.0,1.0,12.0,2.0,9.0,8.0,4.0,7.0
28.0,No,Non-Travel,Human Resources,1.0,2.0,Life Sciences,1858.0,3.0,Male,3.0,1.0,Human Resources,4.0,Divorced,2706.0,1.0,No,15.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0
29.0,No,Travel_Rarely,Research & Development,29.0,1.0,Life Sciences,1859.0,4.0,Male,1.0,2.0,Healthcare Representative,3.0,Divorced,6384.0,8.0,No,17.0,3.0,4.0,2.0,11.0,3.0,7.0,0.0,1.0,6.0
42.0,No,Travel_Rarely,Research & Development,8.0,3.0,Life Sciences,1860.0,4.0,Male,3.0,1.0,Laboratory Technician,3.0,Single,3968.0,4.0,No,13.0,3.0,4.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0
32.0,Yes,Travel_Rarely,Sales,2.0,4.0,Marketing,1862.0,3.0,Male,2.0,2.0,Sales Executive,2.0,Single,9907.0,7.0,Yes,12.0,3.0,3.0,0.0,7.0,2.0,2.0,2.0,2.0,2.0
46.0,No,Travel_Rarely,Sales,3.0,3.0,Technical Degree,1863.0,1.0,Female,4.0,4.0,Sales Executive,1.0,Divorced,13225.0,2.0,No,12.0,3.0,4.0,1.0,25.0,3.0,19.0,17.0,2.0,8.0
27.0,No,Travel_Rarely,Sales,23.0,1.0,Medical,1864.0,2.0,Female,2.0,2.0,Sales Representative,3.0,Married,3540.0,1.0,No,21.0,4.0,4.0,,9.0,3.0,9.0,8.0,5.0,8.0
29.0,No,Travel_Rarely,Human Resources,6.0,1.0,Medical,1865.0,4.0,Male,2.0,1.0,Human Resources,2.0,Married,2804.0,1.0,No,11.0,3.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
43.0,No,Travel_Rarely,Research & Development,6.0,3.0,Medical,1866.0,1.0,Female,2.0,5.0,Manager,3.0,Married,19392.0,7.0,No,13.0,3.0,4.0,0.0,21.0,3.0,16.0,12.0,6.0,14.0
48.0,No,Travel_Rarely,Research & Development,10.0,3.0,Life Sciences,1867.0,4.0,Male,2.0,5.0,Research Director,2.0,Married,19665.0,4.0,No,12.0,3.0,4.0,0.0,29.0,3.0,22.0,10.0,12.0,9.0
29.0,Yes,Travel_Frequently,Research & Development,24.0,2.0,Life Sciences,1868.0,4.0,Male,2.0,1.0,Research Scientist,4.0,Single,2439.0,1.0,Yes,24.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0
46.0,Yes,Travel_Rarely,Sales,10.0,3.0,Life Sciences,1869.0,3.0,Female,3.0,3.0,Sales Executive,2.0,Married,7314.0,5.0,No,21.0,4.0,3.0,3.0,14.0,,8.0,7.0,0.0,7.0
27.0,No,Travel_Frequently,Research & Development,15.0,3.0,Life Sciences,1870.0,4.0,Female,2.0,1.0,Research Scientist,1.0,Married,4774.0,0.0,No,19.0,3.0,4.0,1.0,8.0,2.0,7.0,6.0,7.0,3.0
39.0,No,Travel_Rarely,Research & Development,19.0,4.0,Other,1871.0,4.0,Male,3.0,2.0,Research Scientist,4.0,Divorced,3902.0,8.0,No,14.0,3.0,2.0,3.0,7.0,3.0,2.0,2.0,2.0,2.0
55.0,No,Travel_Rarely,Research & Development,2.0,4.0,Technical Degree,1873.0,2.0,Male,2.0,1.0,Research Scientist,4.0,Married,2662.0,8.0,No,20.0,4.0,2.0,1.0,19.0,4.0,5.0,2.0,0.0,4.0
28.0,,Travel_Rarely,Sales,3.0,3.0,Medical,1875.0,2.0,Female,3.0,1.0,Sales Representative,2.0,Married,2856.0,1.0,No,19.0,3.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
30.0,Yes,Travel_Rarely,Sales,9.0,3.0,Medical,1876.0,2.0,Male,3.0,1.0,Sales Representative,4.0,Single,1081.0,1.0,No,13.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
22.0,Yes,Travel_Rarely,Research & Development,7.0,1.0,Life Sciences,1878.0,4.0,Male,3.0,1.0,Research Scientist,2.0,Single,2472.0,1.0,Yes,23.0,4.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
36.0,No,Travel_Rarely,Sales,10.0,4.0,,1880.0,2.0,Female,2.0,2.0,Sales Executive,3.0,Married,5673.0,1.0,Yes,13.0,3.0,1.0,1.0,10.0,3.0,10.0,9.0,1.0,7.0
31.0,No,Travel_Rarely,Research & Development,20.0,3.0,Life Sciences,1881.0,2.0,Male,3.0,2.0,Laboratory Technician,3.0,Divorced,4197.0,1.0,No,11.0,3.0,1.0,1.0,10.0,3.0,10.0,8.0,0.0,2.0
34.0,No,Travel_Rarely,Sales,4.0,3.0,Life Sciences,1882.0,3.0,Male,3.0,3.0,Sales Executive,4.0,Married,9713.0,2.0,Yes,13.0,3.0,4.0,3.0,9.0,3.0,5.0,3.0,1.0,0.0
29.0,No,Travel_Rarely,Research & Development,7.0,3.0,Life Sciences,1883.0,4.0,Male,3.0,1.0,Laboratory Technician,1.0,Single,2062.0,3.0,No,14.0,3.0,2.0,0.0,11.0,3.0,3.0,2.0,1.0,2.0
37.0,No,Travel_Rarely,Research & Development,7.0,4.0,Medical,1885.0,4.0,Male,3.0,2.0,Research Scientist,1.0,Married,4284.0,5.0,Yes,22.0,4.0,3.0,1.0,16.0,3.0,5.0,3.0,0.0,4.0
35.0,No,Travel_Rarely,Research & Development,16.0,2.0,Other,1886.0,4.0,Female,2.0,2.0,Manufacturing Director,2.0,Married,4788.0,0.0,Yes,11.0,3.0,4.0,0.0,4.0,3.0,3.0,2.0,0.0,2.0
45.0,No,Travel_Rarely,Research & Development,25.0,2.0,Life Sciences,1888.0,2.0,Female,2.0,2.0,Manufacturing Director,4.0,Married,5906.0,0.0,No,13.0,3.0,4.0,2.0,10.0,2.0,9.0,8.0,3.0,8.0
36.0,No,Travel_Frequently,Human Resources,2.0,1.0,Human Resources,1890.0,2.0,Male,2.0,2.0,Human Resources,4.0,Single,3886.0,1.0,No,21.0,4.0,4.0,0.0,10.0,2.0,10.0,1.0,0.0,8.0
40.0,No,,Research & Development,1.0,4.0,Life Sciences,1892.0,1.0,Male,3.0,4.0,Manager,1.0,Divorced,16823.0,2.0,No,11.0,3.0,1.0,1.0,22.0,3.0,19.0,7.0,11.0,16.0
26.0,No,Travel_Rarely,Research & Development,1.0,2.0,Life Sciences,1893.0,2.0,Female,2.0,1.0,Research Scientist,3.0,Married,2933.0,1.0,Yes,13.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0
27.0,No,Travel_Rarely,Sales,2.0,2.0,Medical,1898.0,1.0,Female,4.0,2.0,Sales Executive,3.0,Single,6500.0,0.0,No,14.0,3.0,2.0,0.0,9.0,2.0,8.0,7.0,0.0,7.0
48.0,No,Travel_Frequently,Research & Development,22.0,3.0,Medical,1900.0,4.0,Female,3.0,4.0,Manager,4.0,Divorced,,3.0,No,11.0,3.0,2.0,1.0,24.0,3.0,22.0,17.0,4.0,7.0
